Data;Estado;Nome;Capacidade (hm³);Cota (m);Volume Útil (hm³);Volume (%);precipitacao;temperatura;oni_total;oni_anomala
1987-06-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5480.0;235900.0;9941.0;0.35;26.23;28.59;1.22
1987-06-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5480.0;235900.0;9941.0;1.0;26.22;28.59;1.22
1987-06-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5478.0;235700.0;9932.0;2.56;25.27;28.59;1.22
1987-06-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5477.0;235500.0;9924.0;0.41;25.92;28.59;1.22
1987-07-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5477.0;235500.0;9924.0;0.19;26.28;28.54;1.51
1987-07-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5476.0;235300.0;9915.0;0.48;26.52;28.54;1.51
1987-07-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5475.0;235100.0;9907.0;0.49;26.96;28.54;1.51
1987-07-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5474.0;234900.0;9899.0;1.14;26.79;28.54;1.51
1987-07-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5473.0;234700.0;9890.0;1.55;26.74;28.54;1.51
1987-07-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5473.0;234700.0;9890.0;0.45;26.49;28.54;1.51
1987-07-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5472.0;234600.0;9886.0;0.15;26.3;28.54;1.51
1987-07-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5471.0;234400.0;9878.0;2.96;25.64;28.54;1.51
1987-07-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5470.0;234200.0;9869.0;4.91;25.73;28.54;1.51
1987-07-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5469.0;234000.0;9861.0;2.27;25.8;28.54;1.51
1987-07-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5468.0;233800.0;9852.0;0.38;26.15;28.54;1.51
1987-07-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5467.0;233600.0;9844.0;0.18;26.19;28.54;1.51
1987-07-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5466.0;233400.0;9835.0;0.03;26.05;28.54;1.51
1987-07-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5466.0;233400.0;9835.0;0.36;26.49;28.54;1.51
1987-07-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5465.0;233200.0;9827.0;0.16;26.18;28.54;1.51
1987-07-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5464.0;233000.0;9819.0;0.39;25.87;28.54;1.51
1987-07-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5463.0;232900.0;9814.0;0.3;26.28;28.54;1.51
1987-07-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5462.0;232700.0;9806.0;0.65;26.33;28.54;1.51
1987-07-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5461.0;232500.0;9797.0;0.54;26.27;28.54;1.51
1987-07-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5460.0;232300.0;9789.0;0.16;26.14;28.54;1.51
1987-07-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5459.0;232100.0;9781.0;0.09;26.28;28.54;1.51
1987-07-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5458.0;231900.0;9772.0;0.04;26.69;28.54;1.51
1987-07-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5457.0;231700.0;9764.0;0.04;26.76;28.54;1.51
1987-07-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5456.0;231500.0;9755.0;0.0;26.2;28.54;1.51
1987-07-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5455.0;231300.0;9747.0;0.07;26.79;28.54;1.51
1987-07-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5455.0;231300.0;9747.0;0.13;26.71;28.54;1.51
1987-07-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5454.0;231200.0;9743.0;0.36;26.89;28.54;1.51
1987-07-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5453.0;231000.0;9734.0;1.29;26.65;28.54;1.51
1987-07-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5453.0;231000.0;9734.0;0.91;26.84;28.54;1.51
1987-07-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5453.0;231000.0;9734.0;0.11;26.67;28.54;1.51
1987-07-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5452.0;230800.0;9726.0;0.02;26.46;28.54;1.51
1987-08-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5451.0;230600.0;9717.0;0.01;26.79;28.45;1.7
1987-08-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5451.0;230600.0;9717.0;0.06;27.33;28.45;1.7
1987-08-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5450.0;230400.0;9709.0;0.06;27.48;28.45;1.7
1987-08-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5448.0;230000.0;9692.0;0.0;26.8;28.45;1.7
1987-08-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5447.0;229800.0;9684.0;0.02;26.64;28.45;1.7
1987-08-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5445.0;229500.0;9671.0;0.07;26.91;28.45;1.7
1987-08-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5444.0;229300.0;9663.0;0.01;27.3;28.45;1.7
1987-08-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5444.0;229300.0;9663.0;0.02;27.07;28.45;1.7
1987-08-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5442.0;228900.0;9646.0;0.06;27.05;28.45;1.7
1987-08-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5441.0;228700.0;9637.0;0.02;27.66;28.45;1.7
1987-08-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5440.0;228500.0;9629.0;0.03;27.36;28.45;1.7
1987-08-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5438.0;228100.0;9612.0;0.05;26.77;28.45;1.7
1987-08-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5437.0;227900.0;9604.0;0.13;26.94;28.45;1.7
1987-08-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5436.0;227700.0;9595.0;0.06;27.24;28.45;1.7
1987-08-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5436.0;227700.0;9595.0;0.24;27.12;28.45;1.7
1987-08-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5435.0;227600.0;9591.0;0.37;26.59;28.45;1.7
1987-08-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5434.0;227400.0;9583.0;0.46;27.62;28.45;1.7
1987-08-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5433.0;227200.0;9574.0;0.48;27.88;28.45;1.7
1987-08-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5432.0;227000.0;9566.0;0.0;27.92;28.45;1.7
1987-08-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5431.0;226800.0;9557.0;0.01;27.95;28.45;1.7
1987-08-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5430.0;226600.0;9549.0;0.03;28.0;28.45;1.7
1987-08-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5429.0;226400.0;9540.0;0.03;28.35;28.45;1.7
1987-08-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5428.0;226200.0;9532.0;0.3;28.46;28.45;1.7
1987-08-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5427.0;226000.0;9524.0;0.2;27.8;28.45;1.7
1987-08-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5426.0;225800.0;9515.0;0.01;27.56;28.45;1.7
1987-08-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5425.0;225600.0;9507.0;0.01;27.39;28.45;1.7
1987-08-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5424.0;225400.0;9498.0;0.01;27.65;28.45;1.7
1987-08-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5423.0;225300.0;9494.0;0.02;27.97;28.45;1.7
1987-08-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5422.0;225100.0;9486.0;0.0;27.99;28.45;1.7
1987-08-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5421.0;224900.0;9477.0;0.01;27.62;28.45;1.7
1987-08-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5420.0;224700.0;9469.0;0.0;27.82;28.45;1.7
1987-09-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5419.0;224500.0;9460.0;0.0;28.19;28.24;1.65
1987-09-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5418.0;224400.0;9456.0;0.02;28.26;28.24;1.65
1987-09-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5417.0;224200.0;9448.0;0.01;28.16;28.24;1.65
1987-09-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5416.0;224000.0;9439.0;0.01;28.11;28.24;1.65
1987-09-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5415.0;223800.0;9431.0;0.02;27.68;28.24;1.65
1987-09-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5413.0;223400.0;9414.0;0.02;27.84;28.24;1.65
1987-09-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5413.0;223200.0;9406.0;0.01;28.32;28.24;1.65
1987-09-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5411.0;223000.0;9397.0;0.0;28.35;28.24;1.65
1987-09-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5409.0;222700.0;9384.0;0.0;27.64;28.24;1.65
1987-09-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5408.0;222500.0;9376.0;0.0;27.71;28.24;1.65
1987-09-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5407.0;222300.0;9368.0;0.0;28.03;28.24;1.65
1987-09-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5406.0;222100.0;9359.0;0.0;28.53;28.24;1.65
1987-09-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5406.0;222100.0;9359.0;0.07;28.33;28.24;1.65
1987-09-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5405.0;221900.0;9351.0;0.03;28.34;28.24;1.65
1987-09-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5404.0;221700.0;9342.0;0.02;28.31;28.24;1.65
1987-09-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5403.0;221500.0;9334.0;0.01;28.87;28.24;1.65
1987-09-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5402.0;221300.0;9325.0;0.0;28.79;28.24;1.65
1987-09-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5400.0;221000.0;9313.0;0.01;29.0;28.24;1.65
1987-09-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5399.0;220800.0;9304.0;0.0;28.74;28.24;1.65
1987-09-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5398.0;220600.0;9296.0;0.03;28.57;28.24;1.65
1987-09-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5397.0;220400.0;9288.0;0.01;28.34;28.24;1.65
1987-09-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5395.0;220000.0;9271.0;0.03;28.33;28.24;1.65
1987-09-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5394.0;219800.0;9262.0;0.0;28.85;28.24;1.65
1987-09-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5393.0;219700.0;9258.0;0.01;28.75;28.24;1.65
1987-09-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5391.0;219400.0;9245.0;0.01;28.7;28.24;1.65
1987-09-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5390.0;219200.0;9237.0;0.01;28.79;28.24;1.65
1987-09-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5390.0;219200.0;9237.0;0.02;28.07;28.24;1.65
1987-09-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5388.0;218800.0;9220.0;0.05;28.3;28.24;1.65
1987-09-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5386.0;218400.0;9203.0;0.03;28.66;28.24;1.65
1987-09-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5385.0;218300.0;9199.0;0.03;28.56;28.24;1.65
1987-10-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5384.0;218100.0;9191.0;0.03;28.51;28.03;1.48
1987-10-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5382.0;217800.0;9178.0;0.01;28.93;28.03;1.48
1987-10-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5380.0;217400.0;9161.0;0.01;29.24;28.03;1.48
1987-10-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5379.0;217200.0;9153.0;0.01;29.25;28.03;1.48
1987-10-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5377.0;216900.0;9140.0;0.07;28.66;28.03;1.48
1987-10-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5377.0;216900.0;9140.0;0.24;28.7;28.03;1.48
1987-10-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5375.0;216600.0;9127.0;0.03;28.8;28.03;1.48
1987-10-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5372.0;216000.0;9102.0;0.0;28.66;28.03;1.48
1987-10-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5370.0;215600.0;9085.0;0.01;29.19;28.03;1.48
1987-10-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5369.0;215500.0;9081.0;0.01;29.27;28.03;1.48
1987-10-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5368.0;215300.0;9073.0;0.0;29.01;28.03;1.48
1987-10-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5366.0;214900.0;9056.0;0.03;29.11;28.03;1.48
1987-10-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5365.0;214800.0;9052.0;0.01;28.86;28.03;1.48
1987-10-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5364.0;214600.0;9043.0;0.0;29.1;28.03;1.48
1987-10-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5363.0;214400.0;9035.0;0.01;29.04;28.03;1.48
1987-10-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5360.0;213900.0;9014.0;0.01;28.31;28.03;1.48
1987-10-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5360.0;213900.0;9014.0;0.01;28.45;28.03;1.48
1987-10-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5358.0;213500.0;8997.0;0.0;29.14;28.03;1.48
1987-10-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5356.0;213200.0;8984.0;0.01;29.11;28.03;1.48
1987-10-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5355.0;213000.0;8976.0;0.0;29.27;28.03;1.48
1987-10-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5353.0;212500.0;8955.0;0.0;28.86;28.03;1.48
1987-10-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5351.0;212300.0;8946.0;0.0;28.65;28.03;1.48
1987-10-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5350.0;212100.0;8938.0;0.02;28.81;28.03;1.48
1987-10-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5349.0;211900.0;8929.0;0.0;28.8;28.03;1.48
1987-10-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5348.0;211700.0;8921.0;0.0;29.08;28.03;1.48
1987-10-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5346.0;211300.0;8904.0;0.0;29.52;28.03;1.48
1987-10-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5345.0;211100.0;8896.0;0.0;29.68;28.03;1.48
1987-10-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5345.0;211100.0;8896.0;0.0;29.62;28.03;1.48
1987-10-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5343.0;210900.0;8887.0;0.0;29.62;28.03;1.48
1987-10-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5342.0;210700.0;8879.0;0.0;29.63;28.03;1.48
1987-10-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5341.0;210500.0;8870.0;0.01;29.71;28.03;1.48
1987-11-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5340.0;210300.0;8862.0;0.0;29.81;27.76;1.25
1987-11-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5338.0;210200.0;8858.0;0.0;29.61;27.76;1.25
1987-11-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5337.0;210000.0;8849.0;0.0;29.3;27.76;1.25
1987-11-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5336.0;209600.0;8832.0;0.0;29.87;27.76;1.25
1987-11-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5335.0;209400.0;8824.0;0.0;29.91;27.76;1.25
1987-11-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5334.0;209300.0;8820.0;0.0;29.78;27.76;1.25
1987-11-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5332.0;208900.0;8803.0;0.0;29.53;27.76;1.25
1987-11-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5331.0;208700.0;8795.0;0.0;28.96;27.76;1.25
1987-11-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5330.0;208600.0;8790.0;0.01;28.79;27.76;1.25
1987-11-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5330.0;208600.0;8790.0;0.0;29.18;27.76;1.25
1987-11-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5328.0;208200.0;8773.0;0.0;29.94;27.76;1.25
1987-11-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5327.0;208000.0;8765.0;0.0;29.54;27.76;1.25
1987-11-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5326.0;207900.0;8761.0;0.01;29.4;27.76;1.25
1987-11-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5326.0;207700.0;8752.0;0.06;29.61;27.76;1.25
1987-11-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5324.0;207500.0;8744.0;0.01;29.57;27.76;1.25
1987-11-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5323.0;207300.0;8736.0;0.01;29.2;27.76;1.25
1987-11-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5322.0;207100.0;8727.0;0.01;29.21;27.76;1.25
1987-11-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5320.0;206800.0;8714.0;0.01;29.41;27.76;1.25
1987-11-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5319.0;206600.0;8706.0;0.0;29.16;27.76;1.25
1987-11-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5317.0;206200.0;8689.0;0.01;29.22;27.76;1.25
1987-11-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5316.0;206000.0;8681.0;0.02;29.26;27.76;1.25
1987-11-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5316.0;206000.0;8681.0;0.0;29.83;27.76;1.25
1987-11-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5314.0;205600.0;8664.0;0.0;29.42;27.76;1.25
1987-11-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5312.0;205400.0;8655.0;0.03;29.75;27.76;1.25
1987-11-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5312.0;205400.0;8655.0;0.1;30.3;27.76;1.25
1987-11-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5310.0;205000.0;8639.0;0.35;29.99;27.76;1.25
1987-11-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5309.0;204800.0;8630.0;0.34;29.94;27.76;1.25
1987-11-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5308.0;204700.0;8626.0;0.02;29.99;27.76;1.25
1987-11-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5307.0;204500.0;8618.0;0.0;30.2;27.76;1.25
1987-11-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5306.0;204300.0;8609.0;0.0;29.85;27.76;1.25
1987-12-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5304.0;204000.0;8596.0;0.01;29.36;27.59;1.11
1987-12-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5302.0;203600.0;8580.0;0.02;29.74;27.59;1.11
1987-12-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5301.0;203400.0;8571.0;0.0;29.31;27.59;1.11
1987-12-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5300.0;203300.0;8567.0;0.0;29.33;27.59;1.11
1987-12-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5298.0;202900.0;8550.0;0.0;29.48;27.59;1.11
1987-12-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5297.0;202800.0;8546.0;0.0;29.56;27.59;1.11
1987-12-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5295.0;202500.0;8533.0;0.0;29.33;27.59;1.11
1987-12-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5293.0;202200.0;8521.0;0.0;29.71;27.59;1.11
1987-12-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5293.0;202200.0;8521.0;0.0;29.67;27.59;1.11
1987-12-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5292.0;202000.0;8512.0;0.0;29.36;27.59;1.11
1987-12-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5291.0;201800.0;8504.0;0.01;30.02;27.59;1.11
1987-12-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5290.0;201700.0;8500.0;0.0;30.43;27.59;1.11
1987-12-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5288.0;201400.0;8487.0;0.0;30.25;27.59;1.11
1987-12-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5287.0;201200.0;8478.0;0.0;29.87;27.59;1.11
1987-12-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5286.0;201100.0;8474.0;0.01;30.21;27.59;1.11
1987-12-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5285.0;201000.0;8470.0;0.03;29.82;27.59;1.11
1987-12-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5284.0;200800.0;8462.0;0.0;28.66;27.59;1.11
1987-12-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5282.0;200500.0;8449.0;0.01;30.02;27.59;1.11
1987-12-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5280.0;200300.0;8441.0;0.02;30.29;27.59;1.11
