,precipitacao,temperatura,ano
2011-08-16,0.13,26.17,2011
2011-08-17,0.46,25.98,2011
2011-08-18,0.09,26.71,2011
2011-08-19,0.1,26.8,2011
2011-08-20,0.05,26.63,2011
2011-08-21,0.44,26.93,2011
2011-08-22,1.99,26.7,2011
2011-08-23,0.51,26.66,2011
2011-08-24,0.06,26.33,2011
2011-08-25,5.12,26.29,2011
2011-08-26,0.41,26.86,2011
2011-08-27,0.21,26.66,2011
2011-08-28,0.04,26.79,2011
2011-08-29,0.12,26.79,2011
2011-08-30,0.35,25.94,2011
2011-08-31,0.18,26.42,2011
2011-09-01,0.06,26.71,2011
2011-09-02,0.1,26.69,2011
2011-09-03,0.08,26.7,2011
2011-09-04,0.17,26.46,2011
2011-09-05,0.01,26.39,2011
2011-09-06,0.0,26.33,2011
2011-09-07,0.0,26.71,2011
2011-09-08,0.0,26.89,2011
2011-09-09,0.0,26.48,2011
2011-09-10,0.12,26.44,2011
2011-09-11,0.26,27.53,2011
2011-09-12,0.0,27.2,2011
2011-09-13,0.0,27.31,2011
2011-09-14,0.18,27.67,2011
2011-09-15,0.2,28.05,2011
2011-09-16,0.0,27.5,2011
2011-09-17,0.0,27.08,2011
2011-09-18,0.01,26.62,2011
2011-09-19,0.02,27.15,2011
2011-09-20,0.0,27.15,2011
2011-09-21,0.0,27.55,2011
2011-09-22,0.0,28.13,2011
2011-09-23,0.0,28.81,2011
2011-09-24,0.0,28.58,2011
2011-09-25,0.0,28.8,2011
2011-09-26,0.0,28.57,2011
2011-09-27,0.0,28.45,2011
2011-09-28,0.0,29.12,2011
2011-09-29,0.0,28.98,2011
2011-09-30,0.01,28.55,2011
2011-10-01,0.0,28.42,2011
2011-10-02,0.0,28.25,2011
2011-10-03,0.0,28.36,2011
2011-10-04,0.0,28.7,2011
2011-10-05,0.0,28.73,2011
2011-10-06,0.0,28.35,2011
2011-10-07,0.0,28.36,2011
2011-10-08,0.0,28.56,2011
2011-10-09,0.0,29.19,2011
2011-10-10,0.0,29.45,2011
2011-10-11,0.0,29.27,2011
2011-10-12,0.09,29.32,2011
2011-10-13,0.06,29.62,2011
2011-10-14,0.3,28.65,2011
2011-10-15,0.3,29.25,2011
2011-10-16,0.87,28.73,2011
2011-10-17,0.11,28.92,2011
2011-10-18,0.09,29.74,2011
2011-10-19,3.05,29.41,2011
2011-10-20,5.46,28.52,2011
2011-10-21,2.77,28.01,2011
2011-10-22,0.02,28.9,2011
2011-10-23,0.03,29.14,2011
2011-10-24,0.04,29.16,2011
2011-10-25,0.16,28.61,2011
2011-10-26,0.0,28.87,2011
2011-10-27,0.0,29.61,2011
2011-10-28,0.0,29.52,2011
2011-10-29,0.0,29.09,2011
2011-10-30,0.0,29.56,2011
2011-10-31,0.0,29.91,2011
2011-11-01,0.07,29.24,2011
2011-11-02,0.42,29.45,2011
2011-11-03,0.7,29.71,2011
2011-11-04,0.01,29.55,2011
2011-11-05,0.01,29.59,2011
2011-11-06,0.02,28.98,2011
2011-11-07,0.01,28.85,2011
2011-11-08,0.02,29.03,2011
2011-11-09,0.19,29.02,2011
2011-11-10,0.42,28.99,2011
2011-11-11,0.49,28.88,2011
2011-11-12,0.16,28.5,2011
2011-11-13,0.44,28.63,2011
2011-11-14,0.74,28.72,2011
2011-11-15,0.17,29.11,2011
2011-11-16,0.0,29.16,2011
2011-11-17,0.0,29.39,2011
2011-11-18,0.0,29.46,2011
2011-11-19,0.0,29.59,2011
2011-11-20,0.0,29.56,2011
2011-11-21,0.0,29.39,2011
2011-11-22,0.0,29.23,2011
2011-11-23,0.0,29.31,2011
2011-11-24,0.0,29.26,2011
2011-11-25,0.0,28.87,2011
2011-11-26,0.0,28.73,2011
2011-11-27,0.0,29.67,2011
2011-11-28,0.01,29.65,2011
2011-11-29,0.0,29.53,2011
2011-11-30,0.03,29.05,2011
2011-12-01,0.0,29.51,2011
2011-12-02,0.0,29.07,2011
2011-12-03,0.01,28.79,2011
2011-12-04,0.01,29.15,2011
2011-12-05,0.01,29.33,2011
2011-12-06,0.01,29.61,2011
2011-12-07,0.0,29.15,2011
2011-12-08,0.0,29.28,2011
2011-12-09,0.0,29.54,2011
2011-12-10,0.0,29.96,2011
2011-12-11,0.0,29.31,2011
2011-12-12,0.16,29.45,2011
2011-12-13,0.06,29.18,2011
2011-12-14,0.0,28.09,2011
2011-12-15,0.05,28.93,2011
2011-12-16,0.09,29.29,2011
2011-12-17,0.0,29.4,2011
2011-12-18,0.0,29.39,2011
2011-12-19,0.0,29.77,2011
2011-12-20,0.01,30.18,2011
2011-12-21,3.45,29.61,2011
2011-12-22,1.4,29.4,2011
2011-12-23,0.06,29.61,2011
2011-12-24,0.13,29.09,2011
2011-12-25,0.55,28.77,2011
2011-12-26,0.01,28.47,2011
2011-12-27,0.0,28.81,2011
2011-12-28,0.03,29.47,2011
2011-12-29,0.01,30.01,2011
2011-12-30,0.0,30.13,2011
2011-12-31,0.0,29.87,2011
2013-01-01,0.01,30.4,2013
2013-01-02,0.04,29.57,2013
2013-01-03,0.01,29.15,2013
2013-01-04,1.71,28.79,2013
2013-01-05,0.14,29.52,2013
2013-01-06,0.01,30.39,2013
2013-01-07,0.01,30.61,2013
2013-01-08,0.01,30.58,2013
2013-01-09,0.0,29.23,2013
2013-01-10,0.21,30.25,2013
2013-01-11,0.02,30.09,2013
2013-01-12,0.02,30.16,2013
2013-01-13,0.6,29.58,2013
2013-01-14,0.35,30.67,2013
2013-01-15,0.07,30.39,2013
2013-01-16,0.0,30.56,2013
2013-01-17,0.0,29.98,2013
2013-01-18,0.01,30.57,2013
2013-01-19,1.68,29.96,2013
2013-01-20,1.5,29.3,2013
2013-01-21,0.16,30.83,2013
2013-01-22,0.0,30.68,2013
2013-01-23,0.0,29.07,2013
2013-01-24,0.0,30.47,2013
2013-01-25,0.0,29.96,2013
2013-01-26,0.0,30.35,2013
2013-01-27,0.0,30.22,2013
2013-01-28,0.0,29.62,2013
2013-01-29,0.0,29.94,2013
2013-01-30,0.02,30.46,2013
2013-01-31,0.05,30.42,2013
2013-02-01,0.0,30.3,2013
2013-02-02,0.0,30.74,2013
2013-02-03,0.0,31.27,2013
2013-02-04,0.01,30.8,2013
2013-02-05,0.0,30.3,2013
2013-02-06,0.09,30.25,2013
2013-02-07,0.0,30.71,2013
2013-02-08,0.01,31.35,2013
2013-02-09,0.01,31.46,2013
2013-02-10,0.01,31.28,2013
2013-02-11,0.01,30.99,2013
2013-02-12,0.0,30.93,2013
2013-02-13,0.01,30.64,2013
2013-02-14,2.23,30.51,2013
2013-02-15,3.22,28.61,2013
2013-02-16,3.0,29.21,2013
2013-02-17,3.38,27.74,2013
2013-02-18,3.27,27.4,2013
2013-02-19,0.81,27.79,2013
2013-02-20,0.12,28.32,2013
2013-02-21,0.2,29.4,2013
2013-02-22,0.03,28.81,2013
2013-02-23,0.01,29.24,2013
2013-02-24,0.01,29.9,2013
2013-02-25,0.0,29.99,2013
2013-02-26,0.0,30.34,2013
2013-02-27,0.0,30.66,2013
2013-02-28,0.0,30.66,2013
2013-03-01,0.21,30.58,2013
2013-03-02,0.48,30.32,2013
2013-03-03,0.02,30.54,2013
2013-03-04,1.87,31.1,2013
2013-03-05,0.65,30.71,2013
2013-03-06,0.01,30.75,2013
2013-03-07,0.0,30.74,2013
2013-03-08,0.04,30.42,2013
2013-03-09,9.24,29.4,2013
2013-03-10,0.81,29.59,2013
2013-03-11,0.04,29.8,2013
2013-03-12,0.0,30.1,2013
2013-03-13,0.01,30.65,2013
2013-03-14,0.0,30.36,2013
2013-03-15,0.01,30.7,2013
2013-03-16,1.98,30.13,2013
2013-03-17,0.02,30.61,2013
2013-03-18,3.1,30.32,2013
2013-03-19,6.03,28.47,2013
2013-03-20,1.0,29.16,2013
2013-03-21,0.02,30.2,2013
2013-03-22,0.44,30.46,2013
2013-03-23,0.91,30.08,2013
2013-03-24,1.11,29.83,2013
2013-03-25,1.32,30.23,2013
2013-03-26,0.8,30.46,2013
2013-03-27,0.39,29.77,2013
2013-03-28,0.34,30.04,2013
2013-03-29,0.22,30.81,2013
2013-03-30,0.0,30.84,2013
2013-03-31,0.0,31.47,2013
2013-04-01,0.02,30.91,2013
2013-04-02,0.15,30.6,2013
2013-04-03,0.21,30.62,2013
2013-04-04,0.35,31.02,2013
2013-04-05,0.02,30.89,2013
2013-04-06,0.12,30.76,2013
2013-04-07,0.66,31.3,2013
2013-04-08,5.69,30.07,2013
2013-04-09,0.34,30.68,2013
2013-04-10,0.01,30.64,2013
2013-04-11,0.2,30.91,2013
2013-04-12,0.01,31.46,2013
2013-04-13,0.16,30.64,2013
2013-04-14,0.14,30.49,2013
2013-04-15,0.49,30.27,2013
2013-04-16,2.39,29.92,2013
2013-04-17,1.47,29.77,2013
2013-04-18,4.19,29.16,2013
2013-04-19,30.24,27.96,2013
2013-04-20,15.43,27.03,2013
2013-04-21,3.3,27.6,2013
2013-04-22,5.26,28.12,2013
2013-04-23,9.67,27.02,2013
2013-04-24,14.69,25.99,2013
2013-04-25,0.54,27.18,2013
2013-04-26,0.52,27.33,2013
2013-04-27,0.7,27.68,2013
2013-04-28,2.96,27.04,2013
2013-04-29,2.61,27.58,2013
2013-04-30,4.13,27.38,2013
2013-05-01,1.01,27.35,2013
2013-05-02,0.02,27.74,2013
2013-05-03,0.0,27.82,2013
2013-05-04,0.01,27.89,2013
2013-05-05,0.19,27.23,2013
2013-05-06,0.0,28.91,2013
2013-05-07,0.17,29.15,2013
2013-05-08,0.11,29.13,2013
2013-05-09,2.63,28.2,2013
2013-05-10,0.3,29.16,2013
2013-05-11,0.13,29.06,2013
2013-05-12,0.0,29.58,2013
2013-05-13,0.65,29.26,2013
2013-05-14,6.42,26.92,2013
2013-05-15,0.25,27.96,2013
2013-05-16,0.01,28.58,2013
2013-05-17,5.26,28.84,2013
2013-05-18,8.83,26.98,2013
2013-05-19,0.1,27.62,2013
2013-05-20,0.0,27.98,2013
2013-05-21,0.02,28.29,2013
2013-05-22,0.46,28.79,2013
2013-05-23,0.43,28.3,2013
2013-05-24,2.44,28.04,2013
2013-05-25,2.33,27.36,2013
2013-05-26,0.09,27.62,2013
2013-05-27,0.09,27.65,2013
2013-05-28,0.14,27.62,2013
2013-05-29,0.05,27.77,2013
2013-05-30,0.23,27.3,2013
2013-05-31,0.01,27.71,2013
2013-06-01,0.88,27.34,2013
2013-06-02,0.27,27.59,2013
2013-06-03,0.45,28.33,2013
2013-06-04,1.53,28.39,2013
2013-06-05,3.15,27.99,2013
2013-06-06,29.84,25.98,2013
2013-06-07,0.02,25.49,2013
2013-06-08,2.56,26.18,2013
2013-06-09,6.88,25.85,2013
2013-06-10,0.03,26.11,2013
2013-06-11,1.63,25.77,2013
2013-06-12,3.5,26.38,2013
2013-06-13,14.88,26.02,2013
2013-06-14,1.87,26.0,2013
2013-06-15,0.0,26.74,2013
2013-06-16,0.11,27.15,2013
2013-06-17,0.31,26.93,2013
2013-06-18,0.12,26.61,2013
2013-06-19,0.05,27.11,2013
2013-06-20,0.12,26.62,2013
2013-06-21,19.54,26.14,2013
2013-06-22,9.44,25.92,2013
2013-06-23,0.1,26.48,2013
2013-06-24,0.15,26.14,2013
2013-06-25,0.11,25.65,2013
2013-06-26,0.0,27.04,2013
2013-06-27,0.11,27.29,2013
2013-06-28,3.6,27.11,2013
2013-06-29,1.86,26.95,2013
2013-06-30,0.0,27.33,2013
2013-07-01,1.94,26.61,2013
2013-07-02,2.71,26.65,2013
2013-07-03,9.41,26.19,2013
2013-07-04,1.76,26.07,2013
2013-07-05,0.58,25.35,2013
2013-07-06,0.64,26.52,2013
2013-07-07,4.43,25.77,2013
2013-07-08,1.43,26.13,2013
2013-07-09,1.34,27.01,2013
2013-07-10,0.01,25.7,2013
2013-07-11,1.33,26.16,2013
2013-07-12,2.46,25.98,2013
2013-07-13,0.34,26.45,2013
2013-07-14,7.8,26.22,2013
2013-07-15,0.27,25.94,2013
2013-07-16,0.01,26.0,2013
2013-07-17,0.02,26.65,2013
2013-07-18,3.46,26.57,2013
2013-07-19,1.37,26.54,2013
2013-07-20,0.03,26.29,2013
2013-07-21,5.08,27.0,2013
2013-07-22,0.65,26.97,2013
2013-07-23,0.01,26.16,2013
2013-07-24,0.07,26.49,2013
2013-07-25,0.03,26.91,2013
2013-07-26,1.0,26.87,2013
2013-07-27,0.02,26.76,2013
2013-07-28,0.01,25.83,2013
2013-07-29,0.19,25.97,2013
2013-07-30,0.01,26.08,2013
2013-07-31,0.0,26.79,2013
2013-08-01,0.0,26.49,2013
2013-08-02,0.0,26.29,2013
2013-08-03,0.0,26.25,2013
2013-08-04,0.0,26.56,2013
2013-08-05,0.1,26.48,2013
2013-08-06,0.16,27.03,2013
2013-08-07,0.0,26.65,2013
2013-08-08,0.04,26.43,2013
2013-08-09,0.44,26.43,2013
2013-08-10,0.11,27.58,2013
2013-08-11,0.0,27.77,2013
2013-08-12,0.01,27.86,2013
2013-08-13,0.0,27.59,2013
2013-08-14,0.39,27.67,2013
2013-08-15,0.05,28.09,2013
2013-08-16,0.01,27.86,2013
2013-08-17,0.02,28.04,2013
2013-08-18,1.55,27.84,2013
2013-08-19,0.0,28.11,2013
2013-08-20,0.02,27.98,2013
2013-08-21,0.0,27.55,2013
2013-08-22,0.01,27.73,2013
2013-08-23,0.05,27.94,2013
2013-08-24,0.05,27.87,2013
2013-08-25,0.33,27.55,2013
2013-08-26,0.14,28.02,2013
2013-08-27,0.02,28.38,2013
2013-08-28,1.58,28.62,2013
2013-08-29,2.26,27.76,2013
2013-08-30,4.82,27.46,2013
2013-08-31,0.21,27.38,2013
2013-09-01,0.05,27.03,2013
2013-09-02,0.1,26.58,2013
2013-09-03,5.53,26.67,2013
2013-09-04,0.38,27.44,2013
2013-09-05,0.09,27.32,2013
2013-09-06,0.02,27.02,2013
2013-09-07,0.0,27.16,2013
2013-09-08,0.28,27.34,2013
2013-09-09,0.06,27.33,2013
2013-09-10,0.15,27.53,2013
2013-09-11,0.0,27.1,2013
2013-09-12,0.03,26.99,2013
2013-09-13,0.08,27.31,2013
2013-09-14,0.41,27.64,2013
2013-09-15,0.25,27.77,2013
2013-09-16,0.05,27.23,2013
2013-09-17,0.01,27.48,2013
2013-09-18,0.03,27.8,2013
2013-09-19,0.01,27.37,2013
2013-09-20,0.04,27.48,2013
2013-09-21,0.81,27.87,2013
2013-09-22,1.14,27.89,2013
2013-09-23,0.14,28.08,2013
2013-09-24,0.06,27.84,2013
2013-09-25,0.01,28.53,2013
2013-09-26,0.0,28.85,2013
2013-09-27,0.04,28.79,2013
2013-09-28,0.0,29.08,2013
2013-09-29,0.0,28.77,2013
2013-09-30,0.02,28.23,2013
2013-10-01,0.01,28.42,2013
2013-10-02,0.0,28.63,2013
2013-10-03,0.0,28.47,2013
2013-10-04,0.0,28.7,2013
2013-10-05,0.0,28.93,2013
2013-10-06,0.0,29.17,2013
2013-10-07,0.0,29.39,2013
2013-10-08,0.01,29.37,2013
2013-10-09,0.0,29.3,2013
2013-10-10,0.0,29.41,2013
2013-10-11,0.0,29.07,2013
2013-10-12,0.16,28.47,2013
2013-10-13,0.02,28.42,2013
2013-10-14,0.04,28.75,2013
2013-10-15,0.08,28.97,2013
2013-10-16,0.0,29.14,2013
2013-10-17,0.0,29.26,2013
2013-10-18,0.0,29.22,2013
2013-10-19,0.29,29.01,2013
2013-10-20,0.38,29.21,2013
2013-10-21,0.0,29.2,2013
2013-10-22,0.01,29.3,2013
2013-10-23,0.05,29.36,2013
2013-10-24,0.0,29.91,2013
2013-10-25,0.04,29.22,2013
2013-10-26,0.2,28.9,2013
2013-10-27,0.04,29.33,2013
2013-10-28,0.01,29.16,2013
2013-10-29,0.0,29.38,2013
2013-10-30,0.06,29.06,2013
2013-10-31,0.33,28.65,2013
2013-11-01,0.05,29.15,2013
2013-11-02,0.12,30.18,2013
2013-11-03,10.09,28.61,2013
2013-11-04,2.26,27.19,2013
2013-11-05,0.64,28.44,2013
2013-11-06,0.03,28.76,2013
2013-11-07,0.3,28.66,2013
2013-11-08,0.31,28.46,2013
2013-11-09,0.02,29.16,2013
2013-11-10,0.0,29.24,2013
2013-11-11,0.0,28.71,2013
2013-11-12,0.0,28.84,2013
2013-11-13,0.0,28.48,2013
2013-11-14,0.0,28.59,2013
2013-11-15,0.0,28.83,2013
2013-11-16,0.0,28.15,2013
2013-11-17,0.01,27.06,2013
2013-11-18,0.3,28.67,2013
2013-11-19,0.62,28.83,2013
2013-11-20,0.14,29.33,2013
2013-11-21,0.9,28.35,2013
2013-11-22,0.12,28.67,2013
2013-11-23,0.48,29.07,2013
2013-11-24,0.41,29.44,2013
2013-11-25,0.01,29.68,2013
2013-11-26,0.01,29.45,2013
2013-11-27,0.0,28.93,2013
2013-11-28,0.03,29.16,2013
2013-11-29,0.02,29.29,2013
2013-11-30,0.13,29.48,2013
2013-12-01,0.0,30.13,2013
2013-12-02,0.0,30.0,2013
2013-12-03,0.0,29.99,2013
2013-12-04,0.0,30.22,2013
2013-12-05,0.0,29.48,2013
2013-12-06,0.0,29.62,2013
2013-12-07,0.0,29.84,2013
2013-12-08,0.0,29.66,2013
2013-12-09,0.0,29.58,2013
2013-12-10,0.0,29.9,2013
2013-12-11,0.0,29.02,2013
2013-12-12,0.0,28.33,2013
2013-12-13,0.0,29.33,2013
2013-12-14,0.0,29.76,2013
2013-12-15,0.14,29.76,2013
2013-12-16,0.03,29.57,2013
2013-12-17,0.04,29.19,2013
2013-12-18,0.7,29.37,2013
2013-12-19,4.39,28.56,2013
2013-12-20,5.35,27.56,2013
2013-12-21,0.5,28.61,2013
2013-12-22,1.63,28.71,2013
2013-12-23,0.07,28.73,2013
2013-12-24,0.03,29.29,2013
2013-12-25,0.0,29.72,2013
2013-12-26,0.06,29.41,2013
2013-12-27,0.01,29.74,2013
2013-12-28,0.0,29.98,2013
2013-12-29,0.0,29.15,2013
2013-12-30,0.0,28.77,2013
2013-12-31,0.0,29.38,2013
2016-01-01,0.0,29.62,2016
2016-01-02,0.11,28.96,2016
2016-01-03,1.2,30.04,2016
2016-01-04,0.45,30.09,2016
2016-01-05,0.0,30.11,2016
2016-01-06,4.38,29.75,2016
2016-01-07,8.71,27.67,2016
2016-01-08,10.88,27.8,2016
2016-01-09,2.7,28.33,2016
2016-01-10,1.3,27.21,2016
2016-01-11,0.06,28.95,2016
2016-01-12,0.08,29.96,2016
2016-01-13,1.46,29.17,2016
2016-01-14,3.16,27.3,2016
2016-01-15,0.97,28.77,2016
2016-01-16,0.29,28.59,2016
2016-01-17,3.89,27.94,2016
2016-01-18,19.73,26.63,2016
2016-01-19,3.77,25.99,2016
2016-01-20,4.79,27.1,2016
2016-01-21,51.25,26.15,2016
2016-01-22,20.43,26.3,2016
2016-01-23,11.18,26.86,2016
2016-01-24,11.38,27.09,2016
2016-01-25,0.9,27.43,2016
2016-01-26,0.01,27.07,2016
2016-01-27,0.05,27.33,2016
2016-01-28,0.03,27.64,2016
2016-01-29,1.17,27.46,2016
2016-01-30,19.62,26.31,2016
2016-01-31,4.64,26.96,2016
2016-02-01,12.08,26.19,2016
2016-02-02,3.1,26.63,2016
2016-02-03,0.15,27.35,2016
2016-02-04,0.04,27.93,2016
2016-02-05,0.01,28.48,2016
2016-02-06,0.0,28.64,2016
2016-02-07,0.0,28.39,2016
2016-02-08,1.94,27.24,2016
2016-02-09,1.85,28.29,2016
2016-02-10,3.67,28.2,2016
2016-02-11,0.01,28.0,2016
2016-02-12,0.0,28.27,2016
2016-02-13,5.05,28.63,2016
2016-02-14,4.34,28.06,2016
2016-02-15,0.06,28.16,2016
2016-02-16,0.02,27.97,2016
2016-02-17,0.02,29.14,2016
2016-02-18,8.18,28.09,2016
2016-02-19,1.25,28.82,2016
2016-02-20,2.77,28.2,2016
2016-02-21,1.11,28.83,2016
2016-02-22,2.82,28.64,2016
2016-02-23,5.18,26.73,2016
2016-02-24,0.06,29.05,2016
2016-02-25,0.0,29.81,2016
2016-02-26,0.0,29.91,2016
2016-02-27,0.0,29.91,2016
2016-02-28,0.11,30.12,2016
2016-02-29,0.03,29.53,2016
2016-03-01,0.0,29.75,2016
2016-03-02,0.01,30.09,2016
2016-03-03,3.84,29.85,2016
2016-03-04,0.99,28.96,2016
2016-03-05,0.08,30.25,2016
2016-03-06,0.0,30.39,2016
2016-03-07,0.0,30.64,2016
2016-03-08,0.31,30.34,2016
2016-03-09,0.29,30.63,2016
2016-03-10,0.01,30.34,2016
2016-03-11,0.0,30.34,2016
2016-03-12,0.12,30.47,2016
2016-03-13,0.37,30.08,2016
2016-03-14,0.25,30.19,2016
2016-03-15,0.55,30.22,2016
2016-03-16,0.24,30.02,2016
2016-03-17,3.18,28.21,2016
2016-03-18,0.43,29.62,2016
2016-03-19,0.21,30.46,2016
2016-03-20,3.37,30.42,2016
2016-03-21,2.4,30.07,2016
2016-03-22,4.36,30.03,2016
2016-03-23,1.81,29.63,2016
2016-03-24,0.09,30.3,2016
2016-03-25,1.22,30.33,2016
2016-03-26,0.02,30.71,2016
2016-03-27,0.12,30.98,2016
2016-03-28,0.02,30.83,2016
2016-03-29,5.87,30.01,2016
2016-03-30,12.07,27.38,2016
2016-03-31,4.33,27.99,2016
2016-04-01,2.33,28.27,2016
2016-04-02,8.62,28.31,2016
2016-04-03,11.86,26.61,2016
2016-04-04,4.1,26.97,2016
2016-04-05,3.07,28.2,2016
2016-04-06,0.97,28.66,2016
2016-04-07,0.17,29.05,2016
2016-04-08,0.03,29.36,2016
2016-04-09,0.04,29.94,2016
2016-04-10,0.45,29.45,2016
2016-04-11,0.41,28.84,2016
2016-04-12,1.01,28.41,2016
2016-04-13,0.65,28.8,2016
2016-04-14,5.04,28.59,2016
2016-04-15,3.36,28.33,2016
2016-04-16,2.31,26.78,2016
2016-04-17,1.88,28.12,2016
2016-04-18,2.87,28.32,2016
2016-04-19,0.2,28.44,2016
2016-04-20,0.05,28.75,2016
2016-04-21,0.73,28.96,2016
2016-04-22,2.15,28.55,2016
2016-04-23,0.02,28.82,2016
2016-04-24,0.01,28.97,2016
2016-04-25,0.02,29.51,2016
2016-04-26,0.42,29.36,2016
2016-04-27,0.01,29.19,2016
2016-04-28,0.0,29.12,2016
2016-04-29,0.02,29.31,2016
2016-04-30,0.04,29.22,2016
2016-05-01,0.35,29.45,2016
2016-05-02,2.15,28.33,2016
2016-05-03,0.36,28.88,2016
2016-05-04,0.03,28.56,2016
2016-05-05,0.03,29.46,2016
2016-05-06,0.01,29.66,2016
2016-05-07,0.0,29.42,2016
2016-05-08,0.4,29.18,2016
2016-05-09,0.62,29.28,2016
2016-05-10,5.54,27.15,2016
2016-05-11,2.67,27.69,2016
2016-05-12,0.59,28.68,2016
2016-05-13,0.2,29.0,2016
2016-05-14,0.07,29.47,2016
2016-05-15,0.0,29.44,2016
2016-05-16,0.03,28.49,2016
2016-05-17,0.5,28.36,2016
2016-05-18,0.28,28.86,2016
2016-05-19,0.0,29.04,2016
2016-05-20,0.01,28.29,2016
2016-05-21,0.0,28.84,2016
2016-05-22,0.0,28.58,2016
2016-05-23,0.1,29.35,2016
2016-05-24,1.72,28.71,2016
2016-05-25,0.17,29.06,2016
2016-05-26,0.02,28.75,2016
2016-05-27,0.0,29.06,2016
2016-05-28,0.0,29.47,2016
2016-05-29,0.07,28.86,2016
2016-05-30,2.88,28.31,2016
2016-05-31,0.96,28.38,2016
2016-06-01,0.0,29.4,2016
2016-06-02,0.1,29.56,2016
2016-06-03,6.67,28.2,2016
2016-06-04,1.26,28.24,2016
2016-06-05,0.54,28.54,2016
2016-06-06,1.78,27.77,2016
2016-06-07,0.03,28.29,2016
2016-06-08,0.08,28.89,2016
2016-06-09,1.57,28.49,2016
2016-06-10,0.44,28.15,2016
2016-06-11,0.0,28.58,2016
2016-06-12,0.0,28.56,2016
2016-06-13,0.0,27.38,2016
2016-06-14,0.01,27.43,2016
2016-06-15,0.0,27.98,2016
2016-06-16,0.0,27.69,2016
2016-06-17,0.0,27.66,2016
2016-06-18,0.0,27.79,2016
2016-06-19,0.01,27.75,2016
2016-06-20,0.1,27.8,2016
2016-06-21,0.19,28.39,2016
2016-06-22,1.87,27.89,2016
2016-06-23,0.73,27.8,2016
2016-06-24,0.06,27.77,2016
2016-06-25,0.01,27.78,2016
2016-06-26,0.61,26.99,2016
2016-06-27,0.23,26.87,2016
2016-06-28,0.07,26.67,2016
2016-06-29,0.34,26.62,2016
2016-06-30,0.05,26.76,2016
2016-07-01,0.02,26.93,2016
2016-07-02,0.04,27.55,2016
2016-07-03,0.09,27.43,2016
2016-07-04,0.02,27.67,2016
2016-07-05,0.04,27.68,2016
2016-07-06,0.26,27.09,2016
2016-07-07,0.02,28.28,2016
2016-07-08,0.26,28.16,2016
2016-07-09,0.01,28.25,2016
2016-07-10,0.0,28.12,2016
2016-07-11,0.0,27.84,2016
2016-07-12,0.0,27.81,2016
2016-07-13,0.01,28.09,2016
2016-07-14,0.01,28.12,2016
2016-07-15,0.0,28.08,2016
2016-07-16,0.0,28.21,2016
2016-07-17,0.0,28.85,2016
2016-07-18,0.04,28.78,2016
2016-07-19,0.07,28.81,2016
2016-07-20,0.0,28.31,2016
2016-07-21,0.0,28.19,2016
2016-07-22,0.0,28.09,2016
2016-07-23,0.0,28.07,2016
2016-07-24,0.03,27.45,2016
2016-07-25,0.0,27.45,2016
2016-07-26,0.0,27.47,2016
2016-07-27,0.0,28.24,2016
2016-07-28,0.37,28.01,2016
2016-07-29,0.13,27.7,2016
2016-07-30,0.02,27.66,2016
2016-07-31,0.24,27.06,2016
2016-08-01,0.09,27.17,2016
2016-08-02,0.09,27.57,2016
2016-08-03,0.02,28.04,2016
2016-08-04,0.0,28.23,2016
2016-08-05,0.0,27.94,2016
2016-08-06,0.0,28.24,2016
2016-08-07,0.0,27.76,2016
2016-08-08,0.0,28.2,2016
2016-08-09,0.0,28.53,2016
2016-08-10,0.0,29.02,2016
2016-08-11,0.0,28.8,2016
2016-08-12,0.0,28.78,2016
2016-08-13,0.0,28.15,2016
2016-08-14,0.0,28.25,2016
2016-08-15,0.03,28.37,2016
2016-08-16,0.02,28.96,2016
2016-08-17,0.0,28.81,2016
2016-08-18,0.0,28.42,2016
2016-08-19,0.0,28.3,2016
2016-08-20,0.33,27.57,2016
2016-08-21,0.04,28.69,2016
2016-08-22,0.0,29.42,2016
2016-08-23,0.01,29.5,2016
2016-08-24,0.0,28.85,2016
2016-08-25,0.05,27.96,2016
2016-08-26,0.0,28.51,2016
2016-08-27,0.0,28.11,2016
2016-08-28,0.13,28.18,2016
2016-08-29,0.09,28.32,2016
2016-08-30,0.0,28.74,2016
2016-08-31,0.01,29.19,2016
2016-09-01,0.01,28.88,2016
2016-09-02,0.03,28.52,2016
2016-09-03,0.13,28.29,2016
2016-09-04,0.01,28.73,2016
2016-09-05,0.0,28.77,2016
2016-09-06,0.0,29.18,2016
2016-09-07,0.0,29.44,2016
2016-09-08,0.0,28.92,2016
2016-09-09,0.0,28.71,2016
2016-09-10,1.43,28.34,2016
2016-09-11,0.58,28.41,2016
2016-09-12,0.0,28.91,2016
2016-09-13,0.0,28.74,2016
2016-09-14,0.02,28.75,2016
2016-09-15,0.12,28.81,2016
2016-09-16,0.12,29.13,2016
2016-09-17,0.0,29.23,2016
2016-09-18,0.0,28.63,2016
2016-09-19,0.0,28.92,2016
2016-09-20,0.0,29.44,2016
2016-09-21,0.0,29.85,2016
2016-09-22,0.01,29.65,2016
2016-09-23,0.0,29.52,2016
2016-09-24,0.0,29.43,2016
2016-09-25,0.0,29.4,2016
2016-09-26,0.0,29.23,2016
2016-09-27,0.0,29.57,2016
2016-09-28,0.0,30.04,2016
2016-09-29,0.0,29.31,2016
